cutoff_season,pitcher_id,pitcher_trackman_id,pitcher_hand,rate_cost,count_cost,season_cost,assignment_cost,margin,mutual_nearest,main_history_n,trackman_history_n,high_confidence
2021,23314,62595,2,0.14725671891891892,0.006802721088435374,0.026071690598469765,0.15740221879164865,0.0151608862778361,False,735.0,740.0,False
2021,23644,67591,1,0.1102762904853129,0.05889423076923077,0.11150568181818182,0.15813741373706114,0.012821739046339653,False,832.0,783.0,False
2021,23650,75340,1,0.029275425601750588,0.2836990595611285,0.24899214260916386,0.1589775344491272,0.013977549010328827,False,2552.0,1828.0,False
2021,23361,68659,2,0.08806062198391419,0.18789808917197454,0.12738853503184713,0.16083132262085686,0.021403329894548045,False,314.0,373.0,False
2021,23910,69860,1,0.15157333333333334,0.030303030303030304,0.015151515151515152,0.1614218181818182,0.01012500977517114,False,99.0,96.0,False
2021,22667,68848,1,0.0713221697841727,0.18803418803418803,0.1779816513761468,0.1618208759709523,0.03149675150493578,True,117.0,139.0,False
2021,23853,69703,1,0.03741336363636359,0.3897364771151179,0.19105409153952843,0.16274276724246622,0.03871919392258227,False,1442.0,880.0,False
2021,23306,68900,2,0.10257689869281045,0.1254203093476799,0.11864157340791168,0.1629144957877315,0.0024580222636036153,False,2974.0,2601.0,False
2021,23502,68036,1,0.09005643902439021,0.22641509433962265,0.11320754716981132,0.16364134468476757,0.047890559865731874,True,53.0,41.0,False
2021,22143,62937,1,0.07165160606060605,0.113584036838066,0.22056362722589634,0.16588648111537968,0.040330717006479055,False,1303.0,1155.0,False
2021,22785,50596,2,0.16176452941176467,0.014492753623188406,0.007246376811594203,0.16647467433930088,0.016450932784847883,False,69.0,68.0,False
2021,22583,61156,2,0.10980748470948011,0.1794228356336261,0.08594730238393977,0.16680246588890293,0.0005782088230152083,True,797.0,654.0,False
2021,23745,571035,1,0.16446814293992662,0.0003861749372465727,0.00858539724501532,0.16753095821626895,0.005406929520713866,False,5179.0,5177.0,False
2021,22131,61101,1,0.06291020207647507,0.20334879967722413,0.2124056888707975,0.16775451313283782,0.052285369723764824,True,4957.0,3949.0,False
2021,23696,502010,1,0.10786099325236163,0.045379731953914884,0.15297345976056656,0.16820866396164716,0.014059116779858521,True,4253.0,4446.0,False
2021,23727,68397,1,0.049350664285714295,0.10256410256410256,0.29846153846153844,0.16919681813186813,8.99329091960388e-05,False,78.0,70.0,False
2021,21279,69158,1,0.028840030745341638,0.1970074812967581,0.3197920359210682,0.1703183655122292,0.02961023174799307,False,802.0,644.0,False
2021,21857,69501,2,0.07142833333333333,0.2,0.2,0.17142833333333332,0.021285666666666647,False,22.0,12.0,False
2021,22028,74513,2,0.06542647892720309,0.10476190476190476,0.25912746464392605,0.17183537726686293,0.01696418922410209,False,945.0,1044.0,False
2021,23653,78366,2,0.14652126232095491,0.0679886685552408,0.043909348441926344,0.17208783455891524,0.010591007297099247,False,353.0,377.0,False
2021,23931,66615,2,0.15909090909090906,0.04,0.021739130434782608,0.172699604743083,0.06846539637556864,False,46.0,44.0,False
2021,23643,64464,2,0.11116271205007827,0.12585499316005472,0.12390648567119154,0.1734082310090035,0.0075501619983539825,True,731.0,639.0,False
2021,22278,61643,1,0.028515868114143902,0.2537037037037037,0.3128080124773893,0.17605422803678572,0.02350678242814469,False,2700.0,2015.0,False
2021,22136,60757,2,0.1256414542124542,0.03802281368821293,0.12787094422165513,0.17609970674326542,0.023650740195275577,True,526.0,546.0,False
2021,23558,68097,2,0.16403144782608695,0.033707865168539325,0.02247191011235955,0.17695279614069367,0.04093003584804711,False,89.0,92.0,False
2021,23759,72447,2,0.06131289718550108,0.27956989247311825,0.21263890111825307,0.1776719964478574,0.03510027917652933,True,1302.0,938.0,False
2021,23959,69096,2,0.11609917647058822,0.1724137931034483,0.10344827586206896,0.1781681419878296,0.0037757388899133104,False,58.0,68.0,False
2021,22922,67365,1,0.028001022857142843,0.18604651162790697,0.35045816104842664,0.1785683559682782,0.00871449090204468,False,903.0,735.0,False
2021,23561,77637,2,0.07439454216867473,0.15225023938716883,0.23313317074554066,0.1788286878376893,0.018373664808209872,True,3133.0,2656.0,False
2021,21795,74454,1,0.04138847786857338,0.25739570164348924,0.2824895604592287,0.1788691792758268,0.004663513459622848,True,3955.0,2937.0,False
2021,23478,61145,2,0.06219628514694201,0.18800386971944533,0.2532402885892453,0.17903096661109466,0.025946803683714242,False,3101.0,2518.0,False
2021,23411,76455,2,0.07441790108342361,0.153987167736022,0.2417582701401553,0.18213137079288128,0.01586464927865175,True,4364.0,3692.0,False
2021,23754,68797,2,0.09014583286118984,0.1423948220064725,0.20784259768849753,0.18424996535313484,0.06410857619311966,False,309.0,353.0,False
2021,22478,64051,2,0.11568938193343895,0.13679890560875513,0.1416180371352785,0.18577553077209968,0.04644632680423284,False,1462.0,1262.0,False
2021,23122,69035,2,0.12142210595854921,0.12209302325581395,0.13380662609871535,0.18656837858147168,0.01905249136275733,False,344.0,386.0,False
2021,23360,69737,1,0.04329000238095237,0.26,0.30000000000000004,0.1872900023809524,0.014833288998357952,True,34.0,21.0,False
2021,23695,68703,2,0.06106740462859274,0.22552607502287284,0.27219470552803887,0.19016446281683724,0.01984885425114022,False,2186.0,2679.0,False
2021,23005,68908,2,0.05998529239766083,0.4375,0.1875,0.19123529239766082,0.06016580899034735,False,304.0,171.0,False
2021,23362,60337,2,0.049354922727272724,0.1148068669527897,0.35624835489683937,0.19126287698408495,0.061209499731251754,False,932.0,825.0,False
2021,22524,72862,1,0.1614547116113744,0.12083333333333333,0.0375,0.1927047116113744,0.11121897593644325,False,240.0,211.0,False
2021,22473,63960,2,0.04493696864686471,0.051643192488262914,0.40183522577237923,0.19332577654043687,0.01646285211016793,False,639.0,606.0,False
2021,22309,65058,2,0.14013155175983438,0.12737127371273713,0.09804971192688904,0.1935546419911561,0.08513791774052562,True,1107.0,966.0,False
2021,23614,76858,2,0.05477753296327923,0.28422982885085574,0.27675014079219074,0.19427455656817436,0.03544183677258175,False,1636.0,1171.0,False
2021,23512,79617,2,0.08479119786096255,0.031088082901554404,0.30294811320754716,0.1954862499188372,0.014783015710984948,False,772.0,748.0,False
2021,22547,73117,1,0.10302462695924763,0.04319136172765447,0.2561646420012204,0.19916095591882294,0.03706926741686417,False,1667.0,1595.0,False
2021,23137,69994,2,0.04563089728958632,0.09897172236503857,0.3984846163488725,0.19994627136644746,0.004525460161826145,False,778.0,701.0,False
2021,23105,50157,2,0.0630099189506656,0.4301651048639,0.2110664881749219,0.20140795554147325,0.009266900928297794,False,2241.0,1277.0,False
2021,22784,69213,1,0.04472071428571431,0.3333333333333333,0.3049751243781095,0.20146200781805262,0.0063086757769593715,False,231.0,154.0,False
2021,23154,65696,2,0.11397100000000002,0.20512820512820512,0.16710485617073925,0.20322693042898954,0.042424050242330785,True,273.0,217.0,False
2021,21622,69404,1,0.03665440860215052,0.13691931540342298,0.42695797516714423,0.20662759722116444,0.05012270775280228,True,409.0,465.0,False
2021,23515,62146,2,0.09506093851648348,0.2907248636009353,0.19954102102188315,0.2085090254142829,0.01850075830085643,False,1283.0,910.0,False
2021,22734,63111,1,0.18659518267477201,0.07049891540130152,0.0368763557483731,0.21007674449689784,0.0017049379797597075,False,922.0,987.0,False
2021,23787,68207,2,0.037523654958677696,0.34444444444444444,0.35,0.21169032162534435,0.0422215016771578,False,360.0,484.0,False
2021,22595,66039,1,0.1148007567567568,0.225130890052356,0.18551640667025282,0.21350113259919867,0.021262230675782257,False,764.0,592.0,False
2021,21991,67045,1,0.09302781330603888,0.05166846071044134,0.33674837379025857,0.21864001323919557,0.0010479376443542077,False,929.0,977.0,False
2021,22099,63791,2,0.11288156304347824,0.08235294117647059,0.2672154437573124,0.21875990953500818,0.130775635106679,False,510.0,552.0,False
2021,22596,66064,2,0.1672663766233766,0.10046728971962617,0.10422708891629179,0.21881595120202263,0.12308930560339136,False,856.0,770.0,False
2021,22743,61214,2,0.10775576624405706,0.2628504672897196,0.21634356793849047,0.22290358511598662,0.031754498108465964,False,1712.0,1262.0,False
2021,22621,66663,1,0.12844630612244895,0.18333333333333332,0.1919642857142857,0.22313380612244893,0.0055984550715808545,True,360.0,294.0,False
2021,23781,79229,2,0.1155241104783599,0.2322490381252186,0.2099922448204891,0.22385875188431387,0.040252261236862874,False,5718.0,4390.0,False
2021,23634,63894,2,0.16574521801801803,0.1855807743658211,0.09612817089452604,0.2272271939859753,0.024732654980277158,False,749.0,888.0,False
2021,22180,63959,2,0.1432177611713666,0.18814432989690721,0.165381786718581,0.22932303600740603,0.10270531245940331,True,776.0,922.0,False
2021,22617,64896,1,0.11448835639784949,0.34275618374558303,0.19074891410956987,0.23266390389803637,0.11206954314360151,True,849.0,558.0,False
2021,22311,79293,1,0.03964832935560856,0.24910394265232974,0.44780049513256615,0.23374409404985613,0.012931609133280564,False,1116.0,838.0,False
2021,21943,69205,2,0.08462842801556417,0.15460526315789475,0.3652842809364549,0.23566871581700755,0.09005286160939885,False,608.0,514.0,False
2021,22548,68617,2,0.1459441144578313,0.004032258064516129,0.25814516129032256,0.2368997596191216,0.011254343766707003,False,248.0,249.0,False
2021,23640,77263,1,0.09191821420911525,0.02610966057441253,0.4044987922705314,0.2374092405899631,0.04423406332272445,False,766.0,746.0,False
2021,23917,50464,2,0.06579912825458056,0.5324616771866546,0.2651036970243463,0.2384546737910999,0.0021132068397674564,False,2218.0,1037.0,False
2021,23737,69801,1,0.2045455,0.0847457627118644,0.0857516339869281,0.24727043630220447,0.014786196964661602,False,177.0,192.0,False
2021,23747,65801,2,0.18349580338753388,0.11144578313253012,0.14090821256038646,0.24953054525354867,0.08393370756067425,False,332.0,369.0,False
2021,23385,66047,2,0.08451470609318994,0.17210682492581603,0.4103377326103514,0.2539489362456853,0.007883122807416404,False,674.0,558.0,False
2021,23654,75138,2,0.12004785751295335,0.2730696798493409,0.26587523161567267,0.25406464055583994,0.011624557349776327,False,1062.0,772.0,False
2021,21875,65937,1,0.06299102435530086,0.19212962962962962,0.46381438910174544,0.2541455049853562,0.03875807331109654,True,864.0,698.0,False
2021,21955,69413,1,0.14452215653577194,0.3607290233837689,0.17830123796423658,0.26103694333082006,0.007196616576761183,False,2908.0,1859.0,False
2021,23690,62929,1,0.14804331818181815,0.024930747922437674,0.33159420289855074,0.26784090138467653,0.0325757895101807,False,361.0,352.0,False
2021,23519,66625,1,0.01346799494949498,0.09174311926605505,0.6891891891891893,0.26844567905561945,0.047915242445866535,False,109.0,99.0,False
2021,23426,65665,2,0.06087670138121551,0.4383242823894492,0.41683168557103817,0.27251643368949624,0.07342490792543582,False,1289.0,724.0,False
2021,23258,64255,1,0.011218283333333322,0.5428571428571428,0.53125,0.2785843547619047,0.04770238416495784,False,105.0,48.0,False
2021,22540,68269,2,0.040514025641025665,0.5390070921985816,0.47466909891276887,0.287499274090282,0.041751694858295024,False,1692.0,780.0,False
2021,22579,67944,1,0.017989693689320387,0.0,0.799810606060606,0.2979234058105325,0.03231704177699324,False,103.0,103.0,False
2021,23765,68093,1,0.03222447837837841,0.1297709923664122,0.7163461538461539,0.3024112810794941,0.013614696345780442,False,131.0,148.0,False
2021,23496,61457,2,0.11387993769401328,0.5089820359281437,0.41497577154128085,0.33546876312268314,0.003620208902945815,False,1837.0,902.0,False
2021,23885,68114,1,0.01724099999999998,0.4,0.74,0.336241,0.06753082051282056,True,30.0,10.0,False
2021,23175,67956,2,0.304754462195122,0.03691275167785235,0.07843791722296395,0.3377446459748372,0.06475844772348344,False,298.0,287.0,False
2022,23534,548384,2,0.013695643933386181,0.006304176516942475,0.0009193590753874442,0.014963046087313157,0.15132821662502446,True,2538.0,2522.0,True
2022,22029,61896,1,0.016794299212598417,0.015503875968992248,0.002583979328165375,0.020024273372805136,0.03751224350848132,True,129.0,127.0,True
2022,24018,66160,1,0.015101205128205147,0.031055900621118012,0.005175983436853002,0.021571184424271403,0.06872768903099302,True,644.0,624.0,True
2022,24020,51299,2,0.006418674418604664,0.06521739130434782,0.017391304347826087,0.022288239635995966,0.10398607583758038,True,230.0,215.0,True
2022,23672,67603,2,0.020559289130898994,0.010355987055016181,0.035931088105001154,0.034688568025901825,0.10150956028116549,True,4635.0,4683.0,True
2022,21961,599683,1,0.007308137918352359,0.03735174367144627,0.07679077624481133,0.03978767115475326,0.03281137111382265,True,5649.0,5438.0,True
2022,22742,66068,2,0.006355957203389818,0.1568627450980392,0.05882352941176471,0.05047360426221335,0.012838561384947801,True,153.0,177.0,True
2022,22703,68815,1,0.013260377510040139,0.1510398908966928,0.04955108535060803,0.053259241017256875,0.023176829632858678,True,2933.0,2490.0,True
2022,23347,51648,2,0.014004195652173923,0.22531939605110338,0.07471931862175764,0.0739538665774546,0.05988703022447882,True,861.0,667.0,True
2022,24115,64001,1,0.017744687091017244,0.023128423615337797,0.1545952525867316,0.07532228903867397,0.014195117998511489,True,1643.0,1681.0,True
2022,23596,68391,2,0.015138024427480912,0.11784511784511785,0.12639553429027114,0.07705322910584349,0.27329973340064173,True,297.0,262.0,True
2022,23475,66564,2,0.01997626582278479,0.2153846153846154,0.0717948717948718,0.07741216325868223,0.07352738653261175,True,65.0,79.0,True
2022,22996,60339,1,0.018626014535128313,0.10773273273273273,0.1371624505105721,0.08279278212373846,0.025933415704981547,True,2664.0,2377.0,True
2022,23030,543184,2,0.022717728048780493,0.22540473225404734,0.0784557907845579,0.08398796466148285,0.15963355040084443,True,803.0,984.0,True
2022,22869,67564,2,0.015188116883116914,0.2833333333333333,0.09444444444444444,0.09074367243867246,0.09475200618298721,True,60.0,77.0,True
2022,23312,79440,1,0.0186560935214211,0.13861386138613863,0.14857496014207328,0.09144940877906754,0.07730321528960538,True,2222.0,1914.0,True
2022,22123,76355,2,0.021783510028653294,0.07610853739245532,0.20889021013879128,0.10631136418609854,0.10181889818635728,True,1511.0,1396.0,True
2022,23954,50412,2,0.023581683475783443,0.07631578947368421,0.2073126818681693,0.10758849055069533,0.1585810497679421,True,380.0,351.0,True
2022,23491,61557,2,0.023809492857142837,0.3176470588235294,0.11372549019607843,0.11126047324929969,0.12471197198524983,True,85.0,112.0,True
2022,23515,64047,2,0.015411282511896645,0.12544589774078477,0.289983238138313,0.13572230052142392,0.07946231714016327,True,1682.0,1471.0,True
2022,23157,64496,1,0.01923040000000002,0.37735849056603776,0.19833333333333333,0.14525084025157237,0.10207401132075467,True,53.0,33.0,True
2022,22735,74857,2,0.01448932556203164,0.2806229410002995,0.25474639988865677,0.14574400667310644,0.04940238792352647,True,3339.0,2402.0,True
2022,23235,64498,2,0.02253389235737352,0.3075299085151302,0.24942197282622813,0.1559610691238229,0.07886707032297535,True,1421.0,1858.0,True
2022,23206,68406,1,0.0198758753781004,0.39250275633958104,0.2605649888754911,0.16994903493545943,0.05850097791296072,True,2721.0,1653.0,True
2022,23653,68908,2,0.003781918412698406,0.4723618090452261,0.28779857273332404,0.17536569022614573,0.07600723850462521,True,597.0,315.0,True
2022,22541,65618,1,0.019340238775510204,0.34991708126036486,0.3399263744714889,0.190802032029586,0.07493306082245121,True,603.0,392.0,True
2022,22312,64596,2,0.016438515151515117,0.29927007299270075,0.3865289890101109,0.19661417225395905,0.14586282821222918,True,1507.0,1056.0,True
2022,23535,51104,2,0.0,0.02,0.013333333333333334,0.007666666666666667,0.09145454545454543,True,15.0,14.0,False
2022,22763,68362,2,0.001976395454545428,0.04,0.08,0.03597639545454542,0.08416842121212124,True,24.0,22.0,False
2022,23984,50604,2,0.042605093410852696,0.0078125,0.005208333333333333,0.045599885077519366,0.09734508098673764,True,128.0,129.0,False
2022,23384,63619,2,0.03964890967741934,0.025157232704402517,0.008385744234800839,0.046357505065260006,0.1074023283579206,True,159.0,155.0,False
2022,23444,61208,2,0.011905000000000027,0.2,0.013333333333333334,0.04657166666666669,0.19152333333333332,True,22.0,12.0,False
2022,23484,586512,1,0.02527823255813949,0.08,0.028368794326241134,0.047207310572323885,0.1335874979383144,True,47.0,43.0,False
2022,23682,69430,2,0.028985333333333363,0.06,0.02666666666666667,0.047318666666666696,0.18227137209302322,True,24.0,21.0,False
2022,23777,64501,1,0.01503773684210527,0.06,0.08,0.05203773684210527,0.01150553766769865,True,22.0,19.0,False
2022,24051,51110,1,0.027434351931330453,0.08878504672897196,0.03271028037383177,0.05220070707151737,0.07426685941479191,True,428.0,466.0,False
2022,24089,51594,2,0.045167687830687794,0.025780189959294438,0.009497964721845319,0.05235900397722782,0.07326346431070313,True,737.0,756.0,False
2022,21595,66444,1,0.04348532309941521,0.07065217391304347,0.010869565217391304,0.05788749701245869,0.018220454790486,True,368.0,342.0,False
2022,24118,51111,2,0.025571358318098744,0.12551440329218108,0.04252400548696845,0.059281920732364865,0.10380337354042234,False,486.0,547.0,False
2022,23943,69623,1,0.041866368852459035,0.07575757575757576,0.020202020202020204,0.06030071228680248,0.11651747077330676,True,66.0,61.0,False
2022,22597,63235,2,0.03673245945945944,0.16289592760180996,0.0015082956259426848,0.061694752068810865,0.051078174224598025,True,221.0,185.0,False
2022,23107,69709,1,0.05714314285714289,0.02,0.009259259259259259,0.06338388359788363,0.0834412275132275,True,36.0,35.0,False
2022,21178,69047,2,0.02688107746478873,0.1393939393939394,0.046464646464646465,0.0640527946365059,0.04958583484624106,True,165.0,142.0,False
2022,24129,68585,1,0.04298745744680849,0.09615384615384616,0.02948717948717949,0.06773104719039824,0.02304089574416457,True,1040.0,940.0,False
2022,23229,543208,1,0.027842165945165954,0.15211970074812967,0.052091992241618174,0.06889231834195177,0.015897136920601046,True,1203.0,1386.0,False
2022,23151,68804,1,0.05446995825688074,0.0603448275862069,0.01867816091954023,0.07005903871665085,0.005296570089254257,True,232.0,218.0,False
2022,24117,51359,1,0.02554060121951218,0.16698292220113853,0.05629348513598988,0.07029075934727941,0.002001199580162538,True,527.0,615.0,False
2022,23332,68639,2,0.03334539600760457,0.1488673139158576,0.04746494066882417,0.07228822232907167,0.07957484180821328,False,618.0,526.0,False
2022,23431,60255,2,0.04834713953488369,0.08,0.034188034188034185,0.07231295150069565,0.10700061260186848,True,39.0,43.0,False
2022,23651,77829,2,0.05192193676114756,0.07466567607726597,0.026993561168895494,0.07256953458185086,0.09339593458680032,True,2692.0,2893.0,False
2022,23352,477587,1,0.06666648333333336,0.02,0.013333333333333334,0.07433315000000003,3.666666665985696e-07,True,16.0,15.0,False
2022,23951,50563,2,0.06243036654676255,0.034722222222222224,0.03261664472721954,0.07905452553462272,0.12010388470683087,True,576.0,556.0,False
2022,22675,79358,2,0.02054454079782407,0.06723044397463002,0.14301140950652477,0.08068310072130225,0.10134368802484664,False,2365.0,2206.0,False
2022,21095,60634,2,0.06765951004016063,0.053231939163498096,0.016476552598225603,0.08141109432406429,0.05475191643193886,False,263.0,249.0,False
2022,23336,50720,1,0.08029147152619592,0.022271714922048998,0.004444620818286439,0.08518784605090353,0.043028945825246204,True,449.0,439.0,False
2022,24116,51411,2,0.08270910106382982,0.013986013986013986,0.004662004662004662,0.08643870479343356,0.05858255219957344,True,143.0,141.0,False
2022,23232,50812,2,0.067863232867784,0.05123674911660778,0.03208354733778463,0.0867779868034998,0.05253988522748437,True,566.0,537.0,False
2022,23912,65909,2,0.07380999999999999,0.04,0.02666666666666667,0.08914333333333332,0.24436363636363637,True,22.0,20.0,False
2022,24146,51761,1,0.04802259182036889,0.14825046040515655,0.05463474524248005,0.08938232171601038,0.0040558744361779975,True,1086.0,1247.0,False
2022,23967,67096,2,0.06122474999999999,0.12,0.03333333333333333,0.09089141666666664,0.21298633333333336,True,50.0,44.0,False
2022,24088,51665,2,0.05751337458563538,0.12074303405572756,0.04437564499484004,0.09115630544218851,0.000793734686124245,False,323.0,362.0,False
2022,24012,51705,1,0.07478235000000005,0.06,0.02127659574468085,0.09122915851063834,0.0641764263424518,True,47.0,50.0,False
2022,23428,69585,2,0.05715030808724829,0.13740458015267176,0.04580152671755725,0.0937915294612941,0.006951680312070274,False,131.0,149.0,False
2022,24038,51460,1,0.0839601047055731,0.043259557344064385,0.012743125419181758,0.09490913220389637,0.03286624293380931,False,994.0,951.0,False
2022,23719,518852,2,0.03644109957514603,0.09286128845037725,0.1279303381195416,0.09514591118454219,0.015913142506981795,False,6892.0,7532.0,False
2022,24063,596043,1,0.09498558510204079,0.0047789725209080045,0.0027877339705296694,0.09667813786986237,0.021017268937296496,True,837.0,833.0,False
2022,22721,68619,1,0.06688386440677967,0.11021505376344086,0.038530465949820784,0.09690178555373306,0.04817676671218725,True,744.0,826.0,False
2022,23459,51264,2,0.0870801153846154,0.03740648379052369,0.014546965918536992,0.09778252602468189,0.030413500621665215,True,802.0,832.0,False
2022,24055,68092,2,0.06041195656565657,0.13793103448275862,0.04853128991060026,0.09808756320678047,0.012954463485428974,False,261.0,297.0,False
2022,23504,64017,2,0.05688928956228956,0.16042402826855123,0.04946996466431095,0.09826738143508107,0.026695715428809316,True,1415.0,1188.0,False
2022,23785,62637,1,0.0488718947368421,0.1875,0.0625,0.0988718947368421,0.07910458145363408,True,64.0,76.0,False
2022,22118,67119,1,0.03065403890489911,0.14637146371463713,0.13304624629639938,0.09917594466583446,0.021177597440522722,True,3252.0,2776.0,False
2022,21874,79825,1,0.08124602439024392,0.05592105263157895,0.02934572937418967,0.09990518756594716,0.13609532318659381,True,1216.0,1148.0,False
2022,21402,76650,2,0.04238987991452993,0.027315914489311165,0.15555555555555556,0.10093171153237104,0.11170844859388504,False,2526.0,2457.0,False
2022,23564,67640,1,0.03409091818181817,0.011235955056179775,0.19745318352059926,0.10488492567245487,0.0018522724354297082,False,89.0,88.0,False
2022,23306,68900,2,0.05267957086302459,0.06259277585353785,0.12247765318330191,0.10493566585521094,0.10563681748255915,True,4042.0,3789.0,False
2022,22551,63930,1,0.058608333333333346,0.17391304347826086,0.057971014492753624,0.10498514492753624,0.03396191963109352,False,92.0,108.0,False
2022,23871,50203,1,0.06860886454183265,0.03609831029185868,0.09009203336209376,0.10555582276234426,0.018167171591028125,True,1302.0,1255.0,False
2022,24076,60636,2,0.054545681818181854,0.17857142857142858,0.07142857142857142,0.10633139610389614,0.2720236277056276,True,56.0,66.0,False
2022,23177,51202,2,0.08193271428571428,0.08737864077669903,0.032362459546925564,0.10636637124364308,0.04628750505687308,True,103.0,112.0,False
2022,23289,67443,1,0.09285981189710608,0.020508613617719443,0.03230636864554158,0.10724333296570356,0.08595343585577396,True,1219.0,1244.0,False
2022,21943,69104,2,0.022756014040561604,0.11341632088520055,0.19332380807943741,0.10743179500114478,0.12455441345544546,False,1446.0,1282.0,False
2022,24131,51297,2,0.07142857142857145,0.13580246913580246,0.04526748971193415,0.10764256319811877,0.12929159318048203,True,81.0,70.0,False
2022,22908,68419,2,0.05907350126103406,0.09397315052842045,0.1033102850048618,0.10932807359199875,0.05229886074465237,True,7002.0,6344.0,False
2022,22220,61396,1,0.10186956729131177,0.03163444639718805,0.01054481546572935,0.11030541966389525,0.011998076119142428,True,569.0,587.0,False
2022,22278,68200,1,0.0016417018513401535,0.07584269662921349,0.2792041831085706,0.11073957043372187,0.07186126105685356,False,3916.0,3619.0,False
2022,22932,50354,2,0.03846389377224201,0.19136690647482013,0.12959944305774881,0.11252873481367712,0.04522287196260236,True,695.0,562.0,False
2022,23632,62611,2,0.04400066280825363,0.07149532710280374,0.16723760254311457,0.11325812276376428,0.023624619141205574,False,2140.0,1987.0,False
2022,22761,76329,2,0.06644290694239292,0.0251979841612671,0.12900608233994662,0.1153747333855643,0.08649289789656113,True,1389.0,1354.0,False
2022,23614,72523,2,0.02000760924912974,0.07198892478080296,0.2418672408890454,0.11545948227741606,0.0026099920533223797,False,2167.0,2011.0,False
2022,23518,64021,1,0.022904388211032786,0.11309251638469746,0.2189683492399307,0.11650718790271314,0.003482451601836342,True,6561.0,5819.0,False
2022,24147,51715,2,0.1104461322678843,0.02177293934681182,0.008553654743390359,0.1167058523300927,0.029023889097561095,True,1286.0,1314.0,False
2022,24100,51154,1,0.005903145991561172,0.4176904176904177,0.13841113841113842,0.11700060708902228,0.004458848967960866,True,407.0,237.0,False
2022,22640,68242,1,0.0703059954296161,0.16631130063965885,0.06467661691542288,0.11788950644596294,0.007767171650266885,True,469.0,547.0,False
2022,22154,63492,2,0.08208254170854269,0.07226107226107226,0.07160034232832324,0.11798182236261666,0.01207118268689357,False,2145.0,1990.0,False
2022,23947,67049,2,0.059013759036144586,0.23853211009174313,0.06727828746177371,0.11834097616152685,0.0007264800374958413,False,109.0,83.0,False
2022,21754,66492,1,0.02594730555555559,0.2440944881889764,0.16084491355962235,0.11885719852976988,0.10003810996866645,False,1143.0,864.0,False
2022,20700,68413,2,0.10311766666666668,0.061522419186652764,0.021750419361340863,0.1199586763211339,0.19775725951062761,True,959.0,900.0,False
2022,22717,63292,1,0.03411442980561553,0.03904847396768402,0.2313704148456477,0.12095134609674482,0.017115436355331276,True,2228.0,2315.0,False
2022,23977,69592,1,0.07421849999999999,0.10505836575875487,0.08898596448651053,0.12112234243409191,0.0541336557558867,True,257.0,284.0,False
2022,23501,73248,1,0.05031056465038848,0.09264853977844914,0.16499660556687032,0.12195665756556046,0.03824648854595242,True,993.0,901.0,False
2022,23158,65702,1,0.08909090909090911,0.12698412698412698,0.03968253968253968,0.12202741702741704,0.06287508626639061,False,126.0,110.0,False
2022,22203,65958,1,0.040000000000000036,0.22,0.14102564102564102,0.12235897435897439,0.020012820512820467,True,26.0,15.0,False
2022,22293,65769,2,0.07596654436942099,0.08708633988554366,0.09607320021053978,0.12265511542594146,0.0034061399612493604,False,4019.0,4369.0,False
2022,23421,74630,2,0.07185543771929823,0.2,0.05964912280701754,0.12273263070175436,0.06472998970493407,False,570.0,456.0,False
2022,22923,64267,1,0.11601446315789476,0.016722408026755852,0.01306816379611127,0.12309668169054709,0.010923225479397933,True,299.0,304.0,False
2022,23933,60264,2,0.11355314047619051,0.03278688524590164,0.014571948998178506,0.12357135541243823,0.05551005299820268,True,183.0,189.0,False
2022,22539,66103,2,0.0532820857142857,0.17204301075268819,0.12822327044025159,0.12396668198127697,0.08466702170825724,True,186.0,154.0,False
2022,22280,69507,1,0.042904339441535724,0.258732212160414,0.12337302546744035,0.12489473017920194,0.037585872031061424,True,773.0,573.0,False
2022,23848,63914,2,0.025375064885496172,0.27019498607242337,0.1714150765161534,0.12589958957701336,0.06912777006887966,True,1795.0,1310.0,False
2022,22624,61145,2,0.009328619702806837,0.14456692913385827,0.2732505737207304,0.12665135987514123,0.011142779923572765,False,3175.0,3634.0,False
2022,23843,66451,1,0.04776352800511509,0.2980251346499102,0.09784560143626571,0.12671325870529462,0.02523662589550743,True,1114.0,782.0,False
2022,23673,79535,2,0.04280137377963737,0.32358490566037734,0.10723270440251571,0.12887055616957446,0.05314328692873732,True,1060.0,717.0,False
2022,23555,605498,2,0.12053675799573561,0.032989690721649485,0.009965635738831616,0.1289731841125741,0.02163130629995394,True,1940.0,1876.0,False
2022,22487,61329,2,0.031679440111420584,0.3674008810572687,0.12070484581497798,0.12903626830525317,0.09624929477267188,True,1135.0,718.0,False
2022,22302,66018,1,0.06919536551275379,0.04006497022198159,0.1541501220017443,0.12915765374666152,0.02597526702002914,True,1847.0,1921.0,False
2022,22321,74748,1,0.08868428099173552,0.156794425087108,0.04994192799070848,0.12968311955154968,0.13081647354388867,False,287.0,242.0,False
2022,22899,65844,2,0.06343693124246078,0.09497816593886463,0.15364794128757217,0.13146043558394072,0.022841523195655078,True,916.0,829.0,False
2022,23423,64155,2,0.0870350789473684,0.15853658536585366,0.061991869918699184,0.13251272122379115,0.051397780044439595,False,328.0,380.0,False
2022,23092,50556,1,0.05987774788624137,0.20085995085995087,0.12249960454218951,0.13288160210500033,0.0016587134835569506,True,1628.0,1301.0,False
